0	0.0404199999999992
0.05	-0.0504800000000003
0.1	-0.0141800000000005
0.15	-0.12328
0.2	0.14952
0.25	0.0950199999999999
0.3	0.00401999999999969
0.35	-0.0868800000000007
0.4	-0.0141800000000005
0.45	0.0586199999999995
0.5	-0.10508
0.55	-0.25058
0.6	-0.19608
0.65	-0.305180000000001
0.7	-0.0868800000000007
0.75	-0.14148
0.8	0.13132
0.85	-0.26878
0.9	-0.0141800000000005
0.95	-0.10508
1	-0.25058
1.05	-0.0868800000000007
1.1	0.13132
1.15	0.00401999999999969
1.2	-0.12328
1.25	-0.39608
1.3	-0.25058
1.35	-0.0141800000000005
1.4	-0.25058
1.45	-0.32338
1.5	-0.32338
1.55	-0.19608
1.6	-0.159680000000001
1.65	-0.14148
1.7	-0.12328
1.75	-0.14148
1.8	-0.23238
1.85	-0.159680000000001
1.9	-0.25058
1.95	-0.19608
2	-0.286980000000001
2.05	0.49512
2.1	0.49512
2.15	-0.17788
2.2	-0.450680000000001
2.25	-0.0868800000000007
2.3	0.14952
2.35	-0.0504800000000003
2.4	0.00401999999999969
2.45	-0.12328
2.5	-0.286980000000001
2.55	-0.19608
2.6	-0.32338
2.65	-0.25058
2.7	-0.0141800000000005
2.75	-0.286980000000001
2.8	-0.17788
2.85	-0.0504800000000003
2.9	-0.26878
2.95	0.00401999999999969
3	-0.34158
3.05	-0.32338
3.1	-0.25058
3.15	-0.19608
3.2	-0.214180000000001
3.25	0.00401999999999969
3.3	-0.0504800000000003
3.35	-0.0504800000000003
3.4	-0.26878
3.45	0.0768199999999997
3.5	0.36782
3.55	0.14952
3.6	-0.0504800000000003
3.65	0.0768199999999997
3.7	-0.0322800000000001
3.75	-0.0868800000000007
3.8	-0.0141800000000005
3.85	0.00401999999999969
3.9	-0.0504800000000003
3.95	-0.0686800000000005
4	-0.0322800000000001
4.05	-0.0504800000000003
4.1	-0.12328
4.15	-0.23238
4.2	0.0768199999999997
4.25	0.0586199999999995
4.3	-0.0686800000000005
4.35	-0.12328
4.4	-0.10508
4.45	-0.14148
4.5	-0.23238
4.55	-0.305180000000001
4.6	-0.25058
4.65	-0.34158
4.7	-0.286980000000001
4.75	-0.614380000000001
4.8	-0.39608
4.85	-0.46888
4.9	-0.34158
4.95	-0.57798
5	-0.668980000000001
5.05	-0.505280000000001
5.1	-0.523480000000001
5.15	-0.632580000000001
5.2	-0.65078
5.25	-0.559880000000001
5.3	-0.687180000000001
5.35	-0.85088
5.4	-0.832680000000001
5.45	-0.94188
5.5	-0.92368
5.55	-0.99638
5.6	-1.03278
5.65	-1.06918
5.7	-1.26928
5.75	-0.959980000000001
5.8	-1.14188
5.85	-1.36018
5.9	-1.25108
5.95	-1.23288
6	-1.39658
6.05	-1.39658
6.1	-1.50568
6.15	-1.43298
6.2	-1.43298
6.25	-1.61488
6.3	-1.37838
6.35	-1.37838
6.4	-1.56028
6.45	-1.43298
6.5	-1.72398
6.55	-1.90588
6.6	-2.23328
6.65	-2.14238
6.7	-2.77898
6.75	-2.63348
6.8	-3.03368
6.85	-2.79718
6.9	-3.21558
6.95	-3.32468
7	-3.25198
7.05	-3.88858
7.1	-3.96138
7.15	-4.03418
7.2	-4.30698
7.25	-4.23428
7.3	-3.97958
7.35	-4.28878
7.4	-4.30698
7.45	-4.81628
7.5	-4.88928
7.55	-5.30728
7.6	-5.65328
7.65	-5.38028
7.7	-6.03528
7.75	-6.65328
7.8	-6.74428
7.85	-6.90828
7.9	-7.23528
7.95	-7.78128
8	-7.85428
8.05	-8.21728
8.1	-8.56328
8.15	-9.27328
8.2	-9.58228
8.25	-9.47328
8.3	-10.01828
8.35	-10.38228
8.4	-10.92828
8.45	-11.74628
8.5	-11.78328
8.55	-12.78328
8.6	-14.23828
8.65	-14.91228
8.7	-15.63928
8.75	-16.23928
8.8	-16.58528
8.85	-17.96728
8.9	-18.91328
8.95	-20.11428
9	-20.96928
9.05	-22.29728
9.1	-23.42428
9.15	-24.80728
9.2	-26.49928
9.25	-27.29928
9.3	-30.06428
9.35	-30.82828
9.4	-33.81128
9.45	-35.86628
9.5	-37.72228
9.55	-40.97828
9.6	-43.88828
9.65	-45.72528
9.7	-48.83628
9.75	-50.36428
9.8	-54.67528
9.85	-59.76828
9.9	-60.38628
9.95	-65.17028
10	-68.11728
10.05	-69.04528
10.1	-66.09828
10.15	-61.47828
10.2	-47.56328
10.25	-29.51828
10.3	-1.43298
10.35	36.12972
10.4	89.26272
10.45	154.07372
10.5	209.77372
10.55	267.36372
10.6	320.14372
10.65	365.80372
10.7	385.52372
10.75	396.87372
10.8	379.72372
10.85	351.65372
10.9	317.80372
10.95	258.12372
11	200.04372
11.05	132.10372
11.1	72.87272
11.15	29.36272
11.2	-4.99828
11.25	-24.11628
11.3	-32.92028
11.35	-33.33828
11.4	-29.55428
11.45	-24.69828
11.5	-23.31528
11.55	-24.53428
11.6	-28.40828
11.65	-33.82928
11.7	-38.77728
11.75	-43.59728
11.8	-46.34428
11.85	-47.99928
11.9	-50.87328
11.95	-48.30828
12	-47.52628
12.05	-45.52528
12.1	-42.92428
12.15	-41.46928
12.2	-40.25028
12.25	-41.30528
12.3	-42.61528
12.35	-44.77928
12.4	-49.94528
12.45	-53.31028
12.5	-51.18228
12.55	-50.90928
12.6	-48.90828
12.65	-43.34228
12.7	-40.10528
12.75	-34.10228
12.8	-30.86428
12.85	-27.09928
12.9	-25.55328
12.95	-24.89828
13	-25.84428
13.05	-27.77228
13.1	-29.95528
13.15	-33.35628
13.2	-34.66628
13.25	-35.37528
13.3	-34.46628
13.35	-33.42928
13.4	-31.79228
13.45	-30.37328
13.5	-29.90028
13.55	-28.99128
13.6	-27.15328
13.65	-24.86128
13.7	-25.11628
13.75	-22.76928
13.8	-21.02328
13.85	-20.84128
13.9	-21.13228
13.95	-21.47828
14	-24.18828
14.05	-26.09828
14.1	-29.04528
14.15	-31.19128
14.2	-33.26528
14.25	-34.44828
14.3	-35.28428
14.35	-34.15628
14.4	-33.68428
14.45	-29.17228
14.5	-26.95328
14.55	-21.96928
14.6	-20.22328
14.65	-18.47728
14.7	-19.02228
14.75	-19.95028
14.8	-21.33328
14.85	-22.31528
14.9	-23.46128
14.95	-25.68028
15	-26.46228
15.05	-25.38928
15.1	-23.80628
15.15	-22.06028
15.2	-18.25828
15.25	-13.76528
15.3	-11.25528
15.35	-9.61828
15.4	-9.23628
15.45	-9.65528
15.5	-9.80028
15.55	-11.18328
15.6	-11.12828
15.65	-11.31028
15.7	-11.43728
15.75	-11.98328
15.8	-12.09228
15.85	-12.85628
15.9	-13.60228
15.95	-14.56628
16	-14.03828
16.05	-13.18328
16.1	-12.18328
16.15	-11.21928
16.2	-9.69128
16.25	-8.41828
16.3	-7.54528
16.35	-6.19928
16.4	-4.25238
16.45	-2.63348
16.5	-1.23288
16.55	-0.905480000000001
16.6	-0.759980000000001
16.65	-1.05098
16.7	-1.01458
16.75	-1.08738
16.8	-0.414280000000001
16.85	0.167719999999999
16.9	0.113219999999999
16.95	0.240519999999999
17	-0.0141800000000005
17.05	-0.17788
17.1	0.167719999999999
17.15	0.513319999999999
17.2	1.13182
17.25	1.95042
17.3	3.02362
17.35	4.04222
17.4	5.24277
17.45	6.24322
17.5	7.24362
17.55	7.91672
17.6	8.31692
17.65	8.31692
17.7	7.57112
17.75	6.49792
17.8	5.51562
17.85	4.87897
17.9	5.07906
