0	-0.001572
0.050035024517162	-0.00131
0.100070049034324	-9.66E-4
0.150105073551486	-0.001266
0.200140098068648	-0.00156
0.25017512258581	-0.001398
0.300210147102972	-0.001484
0.350245171620134	-9.24E-4
0.400280196137296	-0.001778
0.450315220654458	-0.001392
0.50035024517162	-8.96E-4
0.550385269688782	-0.001152
0.600420294205944	-0.00178
0.650455318723106	-9.5E-4
0.700490343240268	-0.001364
0.75052536775743	-0.001458
0.800560392274592	-0.001972
0.850595416791754	-0.00152
0.900630441308916	-9.5E-4
0.950665465826078	-0.00156
1.00070049034324	-0.002082
1.0507355148604	-0.001628
1.10077053937756	-0.00179
1.15080556389473	-0.002008
1.20084058841189	-0.002008
1.25087561292905	-0.00193
1.30091063744621	-0.001606
1.35094566196337	-0.002448
1.40098068648054	-0.001804
1.4510157109977	-0.001922
1.50105073551486	-0.001968
1.55108576003202	-0.002
1.60112078454918	-0.001678
1.65115580906635	-0.001968
1.70119083358351	-0.001902
1.75122585810067	-0.00145
1.80126088261783	-0.0011
1.85129590713499	-0.001288
1.90133093165216	-0.0012
1.95136595616932	-7.6E-4
2.00140098068648	-5.44E-4
2.05143600520364	-8.88E-4
2.1014710297208	-1.34E-4
2.15150605423797	-4.26E-4
2.20154107875513	-3.56E-4
2.25157610327229	-1.38E-4
2.30161112778945	2.18E-4
2.35164615230661	6.78E-4
2.40168117682378	9.86E-4
2.45171620134094	0.0013
2.5017512258581	0.001962
2.55178625037526	0.001994
2.60182127489242	0.003066
2.65185629940959	0.003352
2.70189132392675	0.003508
2.75192634844391	0.005106
2.80196137296107	0.005298
2.85199639747823	0.005652
2.9020314219954	0.006976
2.95206644651256	0.00715
3.00210147102972	0.007514
3.05213649554688	0.008118
3.10217152006404	0.00803
3.15220654458121	0.007842
3.20224156909837	0.0075
3.25227659361553	0.006532
3.30231161813269	0.00593
3.35234664264985	0.004528
3.40238166716702	0.003148
3.45241669168418	9.08E-4
3.50245171620134	-0.001458
3.5524867407185	-0.003684
3.60252176523566	-0.006634
3.65255678975283	-0.008612
3.70259181426999	-0.011694
3.75262683878715	-0.014794
3.80266186330431	-0.01733
3.85269688782147	-0.020252
3.90273191233864	-0.023416
3.9527669368558	-0.025816
4.00280196137296	-0.028356
4.05283698589012	-0.030666
4.10287201040728	-0.032672
4.15290703492445	-0.034374
4.20294205944161	-0.035338
4.25297708395877	-0.036862
4.30301210847593	-0.036672
4.3530471329931	-0.036968
4.40308215751026	-0.036868
4.45311718202742	-0.036058
4.50315220654458	-0.035084
4.55318723106174	-0.033182
4.60322225557891	-0.03191
4.65325728009607	-0.029666
4.70329230461323	-0.027638
4.75332732913039	-0.025784
4.80336235364755	-0.02342
4.85339737816472	-0.022002
4.90343240268188	-0.018976
4.95346742719904	-0.016708
5.0035024517162	-0.014164
5.05353747623336	-0.010136
5.10357250075053	-0.006362
5.15360752526769	-0.001006
5.20364254978485	0.005556
5.25367757430201	0.013054
5.30371259881917	0.02175
5.35374762333634	0.032226
5.4037826478535	0.04254
5.45381767237066	0.054104
5.50385269688782	0.064238
5.55388772140498	0.075332
5.60392274592215	0.082136
5.65395777043931	0.088862
5.70399279495647	0.089924
5.75402781947363	0.085076
5.80406284399079	0.075176
5.85409786850796	0.060212
5.90413289302512	0.039008
5.95416791754228	0.016496
6.00420294205944	-0.0076
6.0542379665766	-0.02757
6.10427299109377	-0.040032
6.15430801561093	-0.044754
6.20434304012809	-0.041046
6.25437806464525	-0.030356
6.30441308916241	-0.017438
6.35444811367958	-0.00574
6.40448313819674	7.92E-4
6.4545181627139	0.001494
6.50455318723106	-7.94E-4
6.55458821174822	-0.004654
6.60462323626539	-0.006376
6.65465826078255	-0.006782
6.70469328529971	-0.005194
6.75472830981687	-0.00332
6.80476333433403	-0.00207
6.8547983588512	-0.001916
6.90483338336836	-0.002062
6.95486840788552	-0.0021
7.00490343240268	-0.00164
7.05493845691984	-0.002128
7.10497348143701	-0.002116
7.15500850595417	-0.001764
7.20504353047133	-0.002568
7.25507855498849	-0.003196
7.30511357950565	-0.004386
7.35514860402282	-0.004122
7.40518362853998	-0.004688
7.45521865305714	-0.00547
7.5052536775743	-0.00517
7.55528870209146	-0.005178
7.60532372660863	-0.005426
7.65535875112579	-0.004462
7.70539377564295	-0.003262
7.75542880016011	-0.002992
7.80546382467727	-0.00146
7.85549884919444	-0.001048
7.9055338737116	-0.00126
7.95556889822876	-0.001114
8.00560392274592	-0.00154
8.05563894726308	-0.001842
8.10567397178025	-0.002422
8.15570899629741	-0.002304
8.20574402081457	-0.002432
8.25577904533173	-0.00157
8.30581406984889	-0.001958
8.35584909436606	-7.66E-4
8.40588411888322	-6.44E-4
8.45591914340038	-2.26E-4
8.50595416791754	-8.94E-4
8.5559891924347	-9.98E-4
8.60602421695187	-8.64E-4
8.65605924146903	-0.001698
8.70609426598619	-0.002018
8.75612929050335	-0.001542
8.80616431502051	-0.00172
8.85619933953768	-0.002014
8.90623436405484	-0.002526
8.956269388572	-0.002688
9.00630441308916	-0.003108
9.05633943760632	-0.003332
9.10637446212349	-0.00335
9.15640948664065	-0.003826
9.20644451115781	-0.003844
9.25647953567497	-0.004558
9.30651456019213	-0.004504
9.3565495847093	-0.004346
9.40658460922646	-0.00404
9.45661963374362	-0.004022
9.50665465826078	-0.003408
9.55668968277794	-0.002522
9.60672470729511	-0.003286
9.65675973181227	-0.002108
9.70679475632943	-0.002472
9.75682978084659	-0.00276
9.80686480536375	-0.003322
9.85689982988092	-0.004886
