0	-0.10712
0.05	-0.0525200000000003
0.1	0.0383800000000001
0.15	0.0565800000000003
0.2	0.0565800000000003
0.25	0.0747800000000005
0.3	0.0201799999999999
0.35	-0.0161199999999999
0.4	-0.0707199999999997
0.45	0.18398
0.5	0.25668
0.55	0.22028
0.6	0.0201799999999999
0.65	-0.0343200000000001
0.7	0.0747800000000005
0.75	0.23848
0.8	-0.0343200000000001
0.85	-0.17982
0.9	-0.10712
0.95	0.32948
1	0.25668
1.05	0.23848
1.1	0.0929799999999998
1.15	0.0201799999999999
1.2	-0.14352
1.25	-0.12532
1.3	0.0383800000000001
1.35	0.0929799999999998
1.4	-0.0161199999999999
1.45	0.0383800000000001
1.5	-0.0161199999999999
1.55	0.0565800000000003
1.6	0.40228
1.65	1.00248
1.7	0.893380000000001
1.75	0.60238
1.8	0.60238
1.85	0.69328
1.9	0.72968
1.95	0.56598
2	0.0929799999999998
2.05	-0.34352
2.1	0.0565800000000003
2.15	0.20208
2.2	0.42038
2.25	0.51138
2.3	0.51138
2.35	0.18398
2.4	0.42038
2.45	0.0565800000000003
2.5	0.25668
2.55	0.0747800000000005
2.6	0.23848
2.65	0.23848
2.7	0.27488
2.75	0.20208
2.8	0.27488
2.85	0.32948
2.9	0.36588
2.95	0.34768
3	0.45678
3.05	0.62048
3.1	0.65688
3.15	0.76608
3.2	0.74788
3.25	0.80238
3.3	0.87518
3.35	0.893380000000001
3.4	0.91158
3.45	0.87518
3.5	0.91158
3.55	0.94798
3.6	0.83878
3.65	0.83878
3.7	0.85698
3.75	0.69328
3.8	0.62048
3.85	0.43858
3.9	0.32948
3.95	0.31128
4	0.25668
4.05	0.23848
4.1	0.20208
4.15	0.18398
4.2	0.0383800000000001
4.25	-0.0525200000000003
4.3	-0.14352
4.35	-0.30722
4.4	-0.32532
4.45	-0.27082
4.5	-0.21622
4.55	-0.21622
4.6	-0.19802
4.65	-0.14352
4.7	-0.14352
4.75	-0.27082
4.8	-0.28902
4.85	-0.41632
4.9	-0.43452
4.95	-0.34352
5	-0.25262
5.05	-0.41632
5.1	-0.14352
5.15	-0.19802
5.2	-0.43452
5.25	-0.14352
5.3	0.16578
5.35	-0.14352
5.4	-0.14352
5.45	-0.0525200000000003
5.5	0.18398
5.55	-0.21622
5.6	0.38398
5.65	0.22028
5.7	0.0747800000000005
5.75	-0.36172
5.8	0.0020800000000003
5.85	-0.14352
5.9	-0.16172
5.95	-0.28902
6	-0.39812
6.05	-0.34352
6.1	-0.45272
6.15	-0.25262
6.2	-0.32532
6.25	-0.19802
6.3	-0.23442
6.35	-0.37992
6.4	-0.19802
6.45	-0.14352
6.5	-0.0707199999999997
6.55	0.23848
6.6	0.0747800000000005
6.65	0.16578
6.7	-0.0343200000000001
6.75	-0.14352
6.8	-0.21622
6.85	-0.0707199999999997
6.9	-0.0889199999999999
6.95	-0.17982
